,Order ID,Customer ID,Product ID,Product Category,Price,Quantity Ordered,Discount Applied,Order Date,Shipping Date,Delivery Status,Payment Method,Total Order Value,Customer Age,Customer Gender,Customer Location,Return Status,Warehouse ID,Shipment Partner,Discounted Price
517,129fe8ba-8772-4dc9-b512-7fbe678fd664,b4343e72-b794-4401-a172-52b8e969a4de,36c6426a-f7d1-4766-b494-f55c1c198911,Books,250.42,2,0.04,2024-08-22,2024-09-23,Delivered,Credit Card,480.8064,64,Female,USA,Not Returned,f8a29e1b-3954-4425-b1bf-61ce1b2cc559,UPS,240.4032
518,f37a1de5-3fda-41f2-814a-13e315050c8f,89223b8a-3547-4054-a82a-20fb60f020c2,366c249d-6bb1-4e54-8bb2-30518f2b5795,Electronics,27.97,1,0.25,2024-04-24,2024-11-20,Delivered,PayPal,20.9775,27,Male,USA,Returned,e1e27577-7943-4221-a637-e97c40ac7d5f,FedEx,20.9775
519,d447e381-8ab7-4465-82b4-f05610ff70d7,8bcbe78e-be04-488e-b377-ca142770bba2,07c2416e-5298-4310-bad1-a0c37735a4c8,Electronics,33.23,2,0.12,2025-01-22,2024-07-27,Processing,PayPal,58.48479999999999,27,Female,USA,Not Returned,a68318c0-33e5-4fc3-9d10-3eb73e57936d,UPS,29.242399999999996
520,899acbba-938a-447e-a28a-2aefccb57343,34f903f1-d10b-4dae-a9bd-95bbf6f5d478,c0345c3d-c775-430d-a8c8-83afd632de2f,Books,430.15,5,0.04,2024-08-09,2024-03-08,Delivered,Credit Card,2064.72,23,Female,France,Not Returned,ce55cb9b-bb9c-4106-9361-4d5d622e1c90,UPS,412.94399999999996
521,ac6c221e-bd2d-4a78-8758-298225b6e888,10f3d967-e960-4f30-a145-c4f0bf5abf73,d8a8ad60-3b2c-4443-9dad-aa4696638d41,Electronics,95.19,5,0.2,2024-02-29,2024-11-22,Processing,Debit Card,380.76,23,Female,Germany,Returned,06cc844c-cc88-4689-aa0d-a2f674bcb98d,FedEx,76.152
522,61e456ad-98b3-4d31-ab0e-2c7c795cf1fb,50b7c9bc-3341-460a-b110-3c1f559053ac,d030b497-2ef3-4fb0-8c05-a9f7b82d3128,Home & Kitchen,236.6,4,0.22,2025-02-08,2024-07-14,Shipped,PayPal,738.192,32,Female,USA,Returned,c3933d1a-3385-438b-9767-84b0bb7ecf60,USPS,184.548
523,f1bda53e-58df-4ed0-bf28-1623f7bde6c4,0f4cc615-7e8c-44de-beb9-3a1d91691028,7918b884-8cf0-43bf-a9dc-7d4ecf1f5ca9,Electronics,266.71,5,0.09,2024-05-10,2024-10-20,Cancelled,Gift Card,1213.5304999999998,18,Male,Germany,Returned,c7407788-8ad9-4512-8d9b-0840955af5df,DHL,242.7061
524,7a48b1b7-f9ee-4dc7-977f-f942ce041ea5,30bbe434-456f-46f0-9de4-d1226d5eb92a,89c0017a-1bf2-4f97-bc96-707d52285583,Clothing,273.67,4,0.17,2024-10-08,2024-10-28,Cancelled,Gift Card,908.5844000000001,34,Other,UK,Returned,a6a854c4-9841-4097-b7d2-77e7399e164c,USPS,227.14610000000002
525,4c8a646a-5092-48dd-abee-172b5eae2644,1eebcedf-3bce-470d-91d0-e29729a503e2,ab836899-88fb-4d63-aa22-4954ee7b38c6,Toys,180.47,2,0.26,2024-07-27,2025-02-10,Delivered,Credit Card,267.0956,56,Male,USA,Not Returned,fbb59b89-ab67-4b35-86b6-3c74cc6220c9,USPS,133.5478
526,d7b72d8e-270d-44cb-bd20-44dfd14850ae,73797bf1-ff4f-4de2-bb6c-168fa955ed5b,f3656260-f4c9-4201-a02a-b8bed59ced20,Home & Kitchen,302.37,5,0.03,2024-11-12,2024-05-13,Cancelled,PayPal,1466.4945,49,Male,USA,Returned,2f7b03b5-ce5e-4604-9b6a-2704f58863cc,DHL,293.2989
527,31d2e14b-72df-404b-baa5-0e8eeb094f91,5deca618-3176-4f6f-ae32-e57b18c2f86b,1fe9e96d-6885-4cff-a562-c524bc6618fa,Home & Kitchen,350.65,4,0.24,2024-11-21,2024-07-24,Cancelled,Gift Card,1065.9759999999999,56,Male,France,Returned,79e6f35e-c8b6-45dc-a314-46d2723b3d98,UPS,266.49399999999997
528,5d4c7bbd-59ab-4fa1-8ca6-2847c0617eb9,2304be4d-2c37-4991-a922-98c9ca197eef,aaf6cae8-9510-479f-bc24-da53ff16f0af,Clothing,292.52,4,0.3,2024-06-16,2024-10-24,Cancelled,Credit Card,819.056,50,Female,France,Not Returned,f305f852-81ef-4eef-944d-a4f18dd650d4,DHL,204.764
529,52f9fee2-4c55-4f47-8b82-bc76a616fe5e,04a52308-90d9-4e81-8768-ddab260aa39f,aeb2f719-18e3-4334-8ebe-7f706ced8afa,Electronics,312.53,1,0.12,2024-10-30,2025-02-07,Cancelled,PayPal,275.02639999999997,54,Male,UK,Not Returned,83545e97-f38c-4cc7-939e-f82625ed05aa,DHL,275.02639999999997
530,8dabd06a-9b10-4e7e-ae64-e265dae7bcbb,9c3ab02f-d240-4387-9071-e9bb9a7f447f,cc0299c0-ecd3-4fbf-8681-109a128d2fd9,Clothing,129.71,4,0.3,2025-02-16,2024-04-29,Shipped,PayPal,363.188,33,Other,Canada,Not Returned,1ad697e9-b8ce-4773-8042-b5830726653f,FedEx,90.797
531,a36e42c0-9237-4d18-871a-65e71fbc139e,bea111d5-6fa9-4102-957f-e3bfac2cd7fe,0a30c2f9-fea1-49a1-8e3f-da1ea52e6097,Home & Kitchen,199.99,1,0.13,2024-11-27,2025-01-28,Processing,Credit Card,173.9913,20,Male,USA,Returned,c03fc2ca-32b6-407b-b896-f8334be0b760,UPS,173.9913
532,06df8636-7688-4617-a60f-6542512785b9,6d50c026-82af-46fa-87e2-adbe9d5950d3,3adfa0e6-6d14-41cd-9f32-3061fba21f17,Books,310.98,5,0.28,2024-06-06,2025-01-26,Cancelled,Debit Card,1119.528,51,Other,France,Not Returned,b87e7645-790a-48ee-b742-c00448eb7c18,UPS,223.9056
533,2f8b5b8a-85b6-4ee0-a50c-135084a0ccb3,2df784f1-638c-406c-8490-2506de4e56dd,c815c723-b98b-4b1a-be17-02645b3b0cb2,Home & Kitchen,116.33,4,0.0,2024-03-01,2024-07-19,Processing,PayPal,465.32,52,Male,USA,Returned,13387830-7603-41b6-94bd-b98d09c56945,USPS,116.33
534,f6741c9f-8032-4c75-8ac3-cf717ba18306,330c9efc-b7ab-4019-9784-f97cf04205ff,e9d35ae1-d1bc-4f9c-9b0e-ffee7acc4b0a,Clothing,199.86,4,0.26,2024-07-13,2025-02-21,Cancelled,Debit Card,591.5856,23,Male,Germany,Returned,00a29c44-7b06-4dc3-99c9-3872b7e69ff2,USPS,147.8964
535,d41ab7d2-82ff-46d9-9b6a-f2d48cce01df,87ac216a-d34f-4ef8-9bc6-e42ef12e9127,bc9365c8-ffe1-4dde-bd2a-4b0c41fede75,Toys,180.14,2,0.07,2024-04-08,2024-03-23,Processing,PayPal,335.06039999999996,24,Female,Canada,Not Returned,7adfb0da-5a06-4bde-9801-018242584127,FedEx,167.53019999999998
536,5dfbc376-121e-4cb5-8f33-844d08ea7842,0bf1f62f-4b44-4e29-a125-c1f353256323,74e64d74-472d-419f-9770-c5d2d9f4995a,Books,283.66,1,0.19,2024-08-31,2024-06-19,Cancelled,PayPal,229.76460000000003,28,Male,France,Not Returned,35c375bd-70de-42c4-a430-9d1e3a21943f,UPS,229.76460000000003
537,3f0dc9e4-e3a6-45a8-8f68-8f08aec74a1a,ac163bf9-d4e0-4efd-97ff-5b6d7d64691e,b3d03449-fc0c-458b-adb9-b65380aee037,Toys,494.23,3,0.08,2025-02-12,2024-05-27,Shipped,Gift Card,1364.0747999999999,19,Other,Canada,Returned,6b33f61e-cc4e-4b46-8599-cd9ed1948571,FedEx,454.6916
538,f83abda6-7d1f-458e-841d-dd09a1d2c5c2,d8f0c2a9-3f10-48c8-9ce9-20766dcd4ca7,150f72a9-ca28-4b35-b5de-90908e16c42d,Electronics,493.68,5,0.05,2024-12-29,2024-11-03,Processing,Debit Card,2344.98,22,Female,Germany,Not Returned,74f47d24-f47a-4579-b8df-d1994f14db40,USPS,468.996
539,fa044d96-3dfe-477b-bd5c-2602ed774b26,c50dcdaa-0dca-4def-9527-36cd76450c74,cfded395-c725-4303-b4ba-d606aebb46c7,Toys,404.95,4,0.15,2024-05-06,2024-09-08,Cancelled,Gift Card,1376.83,37,Female,UK,Returned,e8d50d9a-a70a-40a9-9b3b-fb53c9c02fe3,UPS,344.2075
540,0aee8a7f-00e7-44e9-8ba6-2a8e58e038bd,3f73dae4-f0aa-4547-b084-ea06d2afaced,f1827697-ec95-42d6-b511-a62e85ccec7d,Books,381.29,1,0.03,2024-08-21,2024-10-05,Shipped,PayPal,369.85130000000004,49,Other,USA,Returned,abb58aad-0dd5-47a1-9ff3-fa93a889adba,USPS,369.85130000000004
541,28fcd94d-6479-471d-a390-f86684ec5554,0b6c1d08-0cb6-4389-b9d9-59533626767d,56b39e3e-6caf-4adf-8757-41131b69ee3c,Books,43.78,4,0.13,2024-09-16,2024-07-11,Shipped,Debit Card,152.3544,47,Male,USA,Returned,ea003c0d-63aa-476a-b5d5-7b3e36d713e6,UPS,38.0886
542,290648fb-a368-4e1d-ae4e-46be935b3ffb,d8c4a9fc-1871-4328-8359-8461abec7fc6,fdc80cfb-2374-4f4d-a1de-595323cb5bd6,Electronics,453.88,4,0.02,2024-09-14,2024-06-18,Delivered,Gift Card,1779.2096,28,Male,UK,Not Returned,e124ff07-348c-45be-8db6-31597d0bb5b2,UPS,444.8024
543,1dc53797-18c7-4187-894c-109c52b6ed23,be9a8278-5c8a-4df6-86f2-aa7589248f6d,8bf543ab-039a-444a-91ef-4f2214f6fbac,Toys,334.08,2,0.04,2025-01-28,2025-01-11,Shipped,PayPal,641.4336,40,Male,France,Not Returned,54d4b090-484e-41fd-84ae-78d96edf2576,UPS,320.7168
544,c1b7c941-538c-4b7f-8e5a-8725f03e98d2,bb23de92-9521-4124-93e0-680b69687719,d3ff08f9-1650-4311-bfa6-f442ce6fc9fd,Toys,54.75,1,0.14,2025-01-30,2024-07-07,Processing,Credit Card,47.085,35,Other,Germany,Returned,a03d3c25-b8ae-499c-8107-e50758adaac5,USPS,47.085
545,ed90c296-0015-4271-84fa-221de7db696a,e6f1a63d-63ea-44fc-8907-ab44959630ce,13260c75-1a81-41eb-8ca4-96789048c5d3,Clothing,164.94,2,0.13,2025-02-18,2024-09-11,Shipped,PayPal,286.99559999999997,18,Male,France,Not Returned,d2ade898-ff46-4441-8d9c-b4253aab4cda,FedEx,143.49779999999998
546,1abe3c7f-a1ac-4227-badd-25f93735e407,f1fa8bef-8d34-47c6-a675-d8d8ffda2bf9,70c7c357-dc01-4d51-845c-964a692deca4,Clothing,359.35,2,0.27,2024-03-15,2024-08-02,Shipped,PayPal,524.6510000000001,33,Other,Germany,Returned,b8a805ab-9d67-44d1-b5fb-df0a4d4574cd,FedEx,262.32550000000003
547,3b5215ca-a93d-4cbb-9559-287f0fafe2b0,3f439959-4e80-4f24-8c4f-f76cb2f341a3,4b7b04fa-ec52-45ed-a982-e2ad8aa7d510,Books,426.48,4,0.24,2024-10-02,2024-04-02,Processing,Gift Card,1296.4992000000002,44,Male,USA,Not Returned,a288f436-4a4c-4240-81ce-d58e2c156418,DHL,324.12480000000005
548,dd7cf369-2447-4593-8233-ae7fdce1c907,1a9cba0b-9195-425b-9d97-4a9c48959f37,c38b86c1-b28b-4f57-b824-589dddccff76,Clothing,298.75,5,0.21,2024-06-05,2025-02-12,Processing,Credit Card,1180.0625,19,Other,USA,Returned,560e3193-ca69-4eb3-a88f-82088537bc4d,USPS,236.0125
549,8efc8adc-85b5-42c9-b471-cf51be2c19d9,9fd1c255-be15-40d0-afc7-283297d14d3c,92cdba00-0731-4029-8877-1e3a9244ca51,Books,125.64,3,0.03,2024-08-31,2024-07-23,Processing,Debit Card,365.6124,51,Other,Canada,Not Returned,bb9ec532-3fb7-4d24-aa46-85cc7fd3274d,FedEx,121.8708
550,9714ce46-f834-411f-af20-c46c4931945c,25139fc7-2a09-40db-8f1f-fcef5628d3d5,352d61df-1de7-45b4-b546-fe2a8eafb8d0,Clothing,253.44,4,0.03,2024-06-11,2025-02-23,Delivered,PayPal,983.3472,34,Female,France,Returned,4108cc73-1c42-42b6-b825-860694e132c2,UPS,245.8368
551,d4c2dc1b-a098-43a1-9675-c64087c70ed7,4f68d932-354f-4996-82b9-1c60ddadcea0,cb85d626-7a89-4215-83f5-dd86714e6dc1,Clothing,492.45,5,0.2,2024-12-10,2024-11-04,Shipped,Gift Card,1969.8,28,Female,USA,Returned,d0073f16-0cdd-4ed9-877e-520f83bc8fca,DHL,393.96
552,5ac65ec9-0a3a-44e5-8ba2-6e89afe78593,9592912b-c388-4e71-bb3b-3bada798efce,8723325c-d3f4-4bdd-8ade-3e713dca62f7,Books,238.51,4,0.16,2024-10-13,2025-01-27,Delivered,Gift Card,801.3936,44,Female,Canada,Not Returned,5e133abb-93cd-4199-9110-12a72a7b78cf,USPS,200.3484
553,487ab258-39dd-4f77-a323-0fdad4863635,643b448f-631d-45bf-8c45-7106c9c4951d,6597ad75-1a3b-4acc-90be-990ae3668404,Books,304.14,2,0.06,2025-02-13,2025-02-07,Cancelled,PayPal,571.7832,33,Female,Germany,Not Returned,27e111c7-451f-456c-9128-6fb02252091e,DHL,285.8916
554,eb027ad2-460a-47c4-9a52-d84eeef66654,a137b1a5-1658-48b7-958e-decf1ecf1754,60dd7343-7270-4271-af31-8f6ddee4bf82,Home & Kitchen,139.1,1,0.14,2025-01-13,2025-02-15,Delivered,PayPal,119.62599999999999,29,Female,Canada,Not Returned,7012bcae-0426-436d-89bf-a28a7843d578,UPS,119.62599999999999
555,784d0015-fc90-485e-8073-ff391cc944ea,3e1ad4fb-9154-4770-a8dd-614f305868d6,e24f7fc9-31b2-455d-b6ab-a7879060eca2,Clothing,298.86,1,0.18,2025-01-25,2025-01-24,Delivered,Credit Card,245.0652,56,Other,Canada,Returned,09e6e7a8-3572-4350-8c36-b9634cba874c,USPS,245.0652
556,20fcabd1-2f6b-4fd5-9357-29e017cf9f45,e357f59e-508d-41a8-a851-2cd4f2546563,3a5ee911-2bbd-45bd-b08f-955cad20105c,Electronics,266.94,1,0.29,2024-10-08,2024-10-29,Shipped,Gift Card,189.5274,23,Female,Germany,Returned,84205446-3c67-4cc4-806a-bba766c608d1,UPS,189.5274
557,ea2a6a45-5355-49ca-8e1b-e6c66a9dfb63,751d7a5c-2504-4ed4-b3e9-309962bc290d,014b0b35-c514-4cd8-8edf-6e446d344e6f,Electronics,365.86,1,0.03,2024-06-29,2024-09-03,Delivered,PayPal,354.8842,41,Male,USA,Returned,d18cb23b-09ae-4e1d-8ec2-726324e85129,USPS,354.8842
558,bcb5bbe2-d580-41d3-bff8-78e7c29a7532,a9e2d974-e047-4901-a58f-96bccef9e5b3,06db5d03-34bc-435b-818e-317ed05fe06c,Electronics,249.22,5,0.07,2024-04-05,2025-01-07,Cancelled,PayPal,1158.873,26,Female,Canada,Not Returned,69048ba4-b6a1-4b12-92dd-1d4a830764b5,USPS,231.7746
559,ae6fc1fd-e67b-4931-b4da-1bad1e43c7b2,bc88a4fb-a7e4-402f-9257-f61d91603090,518bef10-057d-468c-9104-46edd31f2948,Books,105.19,3,0.14,2024-08-22,2024-05-21,Processing,Credit Card,271.3902,35,Male,UK,Returned,c54e5c0b-d5af-4089-9dff-65a6a58fa18e,DHL,90.4634
560,c46f9675-6fd3-474b-8228-114e013ec951,ad0fc683-4fcc-40f9-9822-d870826541bf,d3543055-5224-4b0d-8caf-7c92d7361584,Electronics,349.0,1,0.08,2024-05-05,2024-06-05,Processing,Gift Card,321.08,30,Female,Canada,Returned,d46c3bdb-ba34-4b2e-bec5-75b1bc67f5d3,DHL,321.08
561,987c25ed-3197-464e-98dc-56732c3d1138,93c5b964-ab86-4b30-a989-bba468f17bbc,cc1f5ebd-d05a-41c5-99fb-6fa29941fa10,Clothing,315.35,1,0.07,2025-02-11,2024-08-22,Delivered,Debit Card,293.2755,43,Male,USA,Returned,c7a255ff-09d2-474c-a895-54313805530e,FedEx,293.2755
562,d3a9e2b1-8d83-4c0a-8564-4c6c93cd1351,657c6b2a-b37f-445f-82d1-0ab14ccdcd42,6b5de7a3-c79d-4a2d-a14e-97e3ab5fede8,Toys,138.61,4,0.03,2024-12-27,2025-02-02,Cancelled,Gift Card,537.8068000000001,48,Other,Canada,Returned,6f52ac23-5656-4a33-bc57-a0c668986357,USPS,134.45170000000002
563,df73af11-d1c3-417e-8115-8b14d83a650d,1d9140af-58c7-49eb-a5d8-489752c3651a,29219de4-dfa5-4ee7-bf8f-27770ae9fc11,Home & Kitchen,490.5,3,0.12,2024-11-30,2025-02-04,Processing,Credit Card,1294.92,45,Male,USA,Returned,666416df-0a54-433a-9725-af5cc115a5ad,DHL,431.64
564,6dcf2754-f571-47a2-af8d-4e4d55d0229d,b2dd09ec-c008-4aa7-a64e-64a36136adca,acab54cf-53cc-4c9f-afbd-c49ab341c097,Clothing,43.65,4,0.21,2024-11-23,2024-05-22,Cancelled,Debit Card,137.934,63,Other,Canada,Returned,809a5a7d-c8af-4d66-b788-3fb40252e52f,FedEx,34.4835
565,775c0a1b-c5c6-4041-8aa7-863008b5f605,1fcee385-1539-468d-aa0a-4cbb1cc38ebe,cc5960f1-8c16-498a-8953-2aba85dedcd4,Electronics,156.01,5,0.2,2024-08-23,2024-08-14,Processing,Gift Card,624.04,31,Male,UK,Not Returned,315b8874-9690-4150-81b9-0c868a5760f6,UPS,124.80799999999999
566,d62c6926-f707-4b53-a0c5-2f61b02dcbea,577e5f53-a958-4f79-8040-646410983bdd,069ccf52-6c77-4543-9241-77b1ef40dbae,Clothing,156.68,4,0.05,2024-04-30,2024-10-23,Cancelled,Debit Card,595.384,24,Other,UK,Not Returned,d9505d30-24a7-47a2-86fc-a8279ccf421b,FedEx,148.846
567,73f638ca-f302-488c-8220-41fcba27e733,2f416c8c-b89a-4455-8469-38ab7380914b,18accca3-ad0e-47d2-8c8f-dad5a5cb67ca,Electronics,455.24,1,0.27,2024-03-21,2024-03-28,Delivered,Credit Card,332.3252,20,Female,Germany,Returned,9000e525-3c50-4c97-b147-e958a7c863b2,UPS,332.3252
568,4050b3b9-57f3-46cf-ab9e-7a002ab5e386,6fd7f2f3-6423-40ee-80b8-1161af791f2f,2fb599df-3ca0-4865-b4f7-ebf1d81d7d96,Electronics,395.7,5,0.09,2024-06-15,2024-12-15,Delivered,Credit Card,1800.435,63,Male,France,Not Returned,fa213e54-b103-4dc0-8935-a345e00b2771,DHL,360.087
569,e763f9f5-279d-4eb3-a57f-fe8608715a1f,7af90224-3891-43a0-8909-f0844ca8a042,1595f7d4-c239-40d6-9bd0-cb35619ed912,Books,271.56,5,0.2,2024-12-24,2024-10-23,Cancelled,PayPal,1086.24,56,Male,France,Returned,e806abc2-fbbc-470d-8f9e-d69c459525bd,FedEx,217.248
570,36d30246-b18a-4293-91d3-ee066b570964,25f1ea59-d8e6-4faf-9e66-ecced56a9692,94c97808-9ac8-4407-b547-c747bd3e9b07,Clothing,318.52,3,0.0,2024-12-21,2024-09-16,Delivered,Gift Card,955.56,44,Female,USA,Not Returned,e84c2d0e-c758-49bf-85c1-08e0b6a76a5d,USPS,318.52
571,7bbd6082-d891-4bde-8bb6-8b22ff335c3e,8b11f9c4-95c7-4548-8888-d0f94da89a1f,39418626-a978-4258-9027-6bda8c0a2cf3,Toys,485.94,3,0.12,2024-08-27,2024-04-08,Cancelled,Credit Card,1282.8816000000002,30,Male,France,Returned,1aba369c-4a5b-4fff-92ca-36355bc558b8,USPS,427.6272
572,3f0f9b5a-1c8f-4ada-9947-4ba1bae5e486,c0c28879-922d-43b4-a975-edba2a985b30,c1ef0e58-cb82-4c6e-88a3-1de48a8e7a14,Electronics,135.89,2,0.16,2024-10-18,2024-04-09,Processing,Credit Card,228.29519999999997,30,Female,UK,Not Returned,3130cae9-9035-426d-b81b-f01ffc64bd31,USPS,114.14759999999998
573,d9ea9197-7b23-4bef-b75d-285d09aa768f,71ad4ef7-4e22-482c-a5f1-502a059e8771,e8417fec-8b14-407b-86e0-5aca307a0506,Home & Kitchen,428.87,3,0.05,2024-04-16,2024-04-23,Delivered,Gift Card,1222.2795,57,Male,Germany,Returned,78818090-0a99-47e1-954a-d020cdb8bae0,DHL,407.42650000000003
574,02dbe4fa-8c30-466e-940a-c20ab987ee8e,156d7e9c-07f1-40e7-827a-3ba4696aa4fd,702ebb87-09ad-4773-b814-0100e363c6fa,Clothing,66.73,3,0.16,2024-05-22,2024-08-23,Cancelled,Debit Card,168.1596,49,Male,UK,Returned,51b0b6ba-ef46-4e9a-b05a-7e97e23b5ee6,UPS,56.053200000000004
575,d95a7b66-7415-4754-8988-f3c89dda1c94,7d9c49c1-988f-47ab-9247-53823d0dd8fa,0b005945-5248-4a99-ae42-7fe55a06d626,Home & Kitchen,242.34,2,0.23,2024-12-13,2024-09-11,Delivered,Debit Card,373.2036,48,Male,USA,Not Returned,d0c97760-cd1c-4e0a-8c90-d72d4497dbde,USPS,186.6018
576,f8af0c04-c077-49fa-b376-bd36635348bb,c7c67ccc-31a6-463b-872b-ef6a36182727,26aefcc0-1a90-4152-83cd-e06b0bd5abbd,Clothing,40.86,3,0.23,2024-03-23,2024-05-13,Processing,Gift Card,94.3866,25,Other,France,Not Returned,f8549aac-c136-4002-bc24-343fc1f47212,FedEx,31.4622
577,4d4ed019-1e43-4f04-b151-1d0ad72448ee,22ccc1c9-be61-44b6-9e26-4df30148cee5,5a8b77b0-91d8-4c2d-8c17-e936946be563,Books,158.12,4,0.26,2024-11-21,2025-02-24,Processing,Debit Card,468.03520000000003,38,Male,UK,Not Returned,7792e496-5132-4084-9240-9531578bf23b,UPS,117.00880000000001
578,08ddd008-0c4d-44ad-b545-817f78b83732,fadf74a7-97ec-4b65-ac01-abd01af8c460,f46f74f6-829e-4308-a537-2e216a3bd99a,Clothing,254.66,1,0.21,2024-12-24,2025-02-18,Processing,Debit Card,201.1814,25,Other,USA,Not Returned,d69e26b3-515e-4ce0-95a4-107c7f074a0e,UPS,201.1814
579,49b70520-7bbd-4ee4-8545-72103e869c98,6c38d8e4-c29a-4a70-babb-b0c58d046fee,74871bd8-fb5e-4cdb-894e-5ca9008d3cf3,Clothing,103.34,1,0.21,2024-07-03,2024-12-31,Shipped,Gift Card,81.6386,45,Male,UK,Not Returned,cf49bc5f-b905-49aa-9ac8-617f94ed2e13,USPS,81.6386
580,a904a873-42f9-4350-837d-55db5a142e32,ecb5fd10-d213-4d69-926b-80fd38a5ba1c,43e9a1f7-8eae-4f50-9186-ba07eec6141a,Home & Kitchen,387.14,4,0.11,2025-02-07,2025-01-23,Cancelled,Gift Card,1378.2184,55,Female,UK,Not Returned,3d9c092a-9d38-47e6-b66a-a64ee5204789,UPS,344.5546
581,7a698483-d049-47d4-9ce3-6482d702476d,0467152a-ce4b-4a81-ba0b-c759c94776b1,3e9d3b14-63b8-46bc-8f6b-95f5e1dcfc3f,Home & Kitchen,253.49,3,0.13,2024-02-29,2024-09-10,Shipped,Credit Card,661.6089000000001,44,Other,Germany,Returned,fbac0a04-4aa0-4cc3-8e82-caa394944051,USPS,220.5363
582,ff638d0d-1989-4226-8af6-4640a868ea74,cc191e46-985e-4bf8-ae77-4f4ceb728873,94a3587e-d9f1-4bd0-ae32-be68cd9d0790,Home & Kitchen,470.71,4,0.16,2024-06-06,2024-12-07,Delivered,Credit Card,1581.5855999999999,24,Male,Canada,Not Returned,2ee296d2-301b-4df6-ae20-9ec121ae5b2c,FedEx,395.39639999999997
583,44b74598-3aeb-458a-a74a-7e571df38dff,eb9ff4c3-5724-4a35-b343-c04dd1e8eb86,9660a226-d8df-42b4-bf6e-68e141aac6e5,Clothing,101.3,3,0.17,2024-06-03,2024-04-23,Processing,Debit Card,252.23699999999997,31,Other,Canada,Not Returned,236d10d1-06c3-4cc0-9132-9d6204687ef7,FedEx,84.079
584,ef22d809-7e60-4eb4-b451-4f8808378fe0,ad648968-9b24-4b43-b95f-d90c12cba605,24ce74bc-fc04-4840-a471-6261060ee2aa,Books,281.66,2,0.21,2024-06-30,2024-05-30,Cancelled,Debit Card,445.0228000000001,49,Male,France,Returned,28290ad2-ef35-445d-b12c-ce3f57ed0389,DHL,222.51140000000004
585,69df0856-aea5-4c4d-8cac-29f395e3bfb1,b990d07c-e3d2-45cc-8d40-d9cc4d8bb265,15880c1d-57c9-4697-9fbf-3e0593a8ad0d,Clothing,233.86,4,0.2,2024-03-08,2024-06-30,Processing,Debit Card,748.3520000000001,40,Female,Germany,Returned,885693e8-b20e-46b7-907b-03d935f81eba,USPS,187.08800000000002
586,8dfaf965-7f04-417e-b344-b68cb533528e,6f2a6be4-d943-433d-bf56-815020938b34,fe32a5a6-b8ca-4375-a07b-6d0d1fb23dc4,Clothing,376.13,1,0.0,2024-10-27,2024-11-26,Cancelled,Gift Card,376.13,24,Other,France,Not Returned,fbd3996a-0db5-4dc7-88b7-170b230e1b4e,USPS,376.13
587,f51dcb9d-12e3-4cb6-a33b-11ee8089207d,0368ba48-145d-4a58-970a-82059de71654,cf833c16-81b1-4978-b6eb-1a61965e5b29,Home & Kitchen,229.18,4,0.25,2024-04-07,2024-08-03,Cancelled,Debit Card,687.54,30,Male,UK,Not Returned,46afaa6b-d754-4916-8de4-8b4cd9be67cf,USPS,171.885
588,49c51ace-53f2-4ac6-92ca-be36f15b6a11,27af1b3f-db5b-4b11-9e0a-20713d70f300,d386f869-8b21-49fb-82d1-c95e99ee8f26,Clothing,35.46,2,0.24,2024-04-29,2025-01-15,Shipped,Credit Card,53.8992,54,Male,France,Not Returned,d0a1c4a6-4176-417c-a6e2-bfda99cdcfd1,USPS,26.9496
589,10511812-b839-4904-b9ee-ef861732e659,cf9ed4fa-fb56-467b-adc7-3c6b2497b140,502b07da-b032-4360-ae47-e694da03d277,Home & Kitchen,118.48,1,0.09,2024-09-14,2024-09-14,Shipped,Credit Card,107.8168,46,Male,UK,Returned,9304e946-80b0-4daf-a5a1-8353283f5c16,UPS,107.8168
590,65a67759-46f2-491e-9997-4002c5b4d202,96d8cfab-6036-4643-9a8e-a18809065117,cee558ff-7bd1-4206-a389-df95b039e1be,Home & Kitchen,487.92,2,0.01,2024-10-29,2024-07-31,Delivered,Gift Card,966.0816,44,Female,Canada,Not Returned,b206be73-4567-4c3c-aa9a-0893af43dfa5,FedEx,483.0408
591,58e45bd6-f21e-4b3c-8cfe-b03174f46e57,80097c8e-6b32-43a9-912f-4f14e9bda951,12d32d41-0671-45d8-8d77-e38ae6133a60,Electronics,290.99,2,0.02,2024-11-09,2024-06-22,Shipped,Debit Card,570.3404,57,Other,France,Returned,7a3ea103-f85e-48eb-9ca1-e326c09856cb,DHL,285.1702
592,171a9786-be5c-43be-ac94-8fc53c12edcf,b972b6a0-8889-4f7c-aa53-e1d41c5e2826,8a6cf8d1-791a-42de-ab79-a6fb99e08eec,Toys,278.19,2,0.16,2025-01-21,2025-02-05,Processing,Debit Card,467.3592,55,Male,Germany,Returned,d73a47d6-683c-4a1d-ad4b-ea7d5f5e04b9,USPS,233.6796
593,c92d51dc-9d68-489d-8427-e54aac13110e,67a948f9-3127-4f09-b082-e2a059c83e41,d2af33ca-2b54-4f79-91c6-185fe6a4d1f4,Electronics,273.03,3,0.08,2025-01-30,2025-01-19,Processing,Gift Card,753.5627999999999,64,Other,UK,Returned,1631f5a2-4f1b-444a-8d8f-dd69cb774811,FedEx,251.18759999999997
